insurance_id,patient_id,primary_insured_name,primary_insured_birthdate,primary_insured_SSN,primary_insured_relationship,member_number,group_number
ca982581-7bcc-4c1c-b9cd-f050d631b828,96799154-80e2-4ffa-8d9b-380c0cfb81cc,Gregory Parker,1939-12-26,884896472,spouse,YYVJ36906179,42343
ca982581-7bcc-4c1c-b9cd-f050d631b828,f80ce95f-c4a6-4a52-a6b6-8e7cab61c6a4,Devon Conner,1933-09-25,112479204,self,ITEC53031834,424472
0605e25f-6487-4bae-a837-f29a3a085137,b0443238-7240-41af-92d6-8b9c6f5fd227,Jeffrey Powell,1930-11-01,348592644,spouse,CTRV2586791,615607
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,c4151d75-0459-4b60-926b-a745875176d5,Eric Wilson,1999-12-14,355720298,self,KVHB24180153,989109
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,2c6a80e6-7396-41ea-a136-40362200d63f,Rachel Carpenter,1964-07-19,915633063,self,LDSH65004735,66271
52ba883d-e52a-4653-96d2-3836efa86d81,42dd3416-e566-4946-87c0-ef7318eb8ebf,Tina Garrett,1958-01-08,327764425,self,ASVI77508014,524772
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,b6a35892-e068-4ca0-bd66-6c1f5c4ddb91,Karen Salinas,1940-02-16,821886136,guardian,LROW51880949,886854
0605e25f-6487-4bae-a837-f29a3a085137,b8fbd1a8-a679-41fa-b8a6-ec46ce7e5a37,Elizabeth Chapman,1970-03-19,757753810,spouse,BKQE62046709,465655
586c81e7-58f4-4ae6-adf0-6805c9565d1f,590223b4-7061-4eaf-8d5b-51833ba99d47,Alexa Young,1977-10-16,454131051,self,SZGO48729867,518900
52ba883d-e52a-4653-96d2-3836efa86d81,ed60f023-b979-4b88-b27e-3fde4f01eb68,James Whitaker PhD,2004-07-04,567543117,spouse,IBCF5740078,254642
ca982581-7bcc-4c1c-b9cd-f050d631b828,48e09e38-af52-447d-bbda-435c5ef7cf51,Sean Peterson,1956-03-17,874850195,self,HPMM66898294,122184
0605e25f-6487-4bae-a837-f29a3a085137,a31866cf-63af-46d4-942c-7e2962d11801,Jason Calhoun,1984-05-17,954942503,spouse,BVTT73616947,272017
60446808-1305-419c-a9e9-5d25d324967c,347a1a39-dda4-4aae-9b36-a13dcdfa9db3,Edward Cook,1979-09-10,891554351,self,UPJQ32611885,905427
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,613a177b-5cef-41f5-8b90-a7243ae1fa1d,Stephanie Love,1987-08-21,582244833,self,JNVD7746107,207731
52ba883d-e52a-4653-96d2-3836efa86d81,a4300c72-b6fc-4853-a6d0-6a5fe4db7d37,Kathleen Fischer,1964-09-11,400374272,parent,XDWP36326764,536966
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,ab9c8537-d492-4ba0-8ca9-ff6b01dde359,Desiree Sparks,1937-09-17,410836883,self,BWJN69726015,320743
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,c74ce239-f093-4b15-8c96-d841141c966e,Bradley Robinson,1964-07-18,872579744,self,YAAL58073453,281083
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,f9e911b2-f8c5-42ec-8520-44c268ef17dd,Christopher Caldwell,1956-02-27,892442941,spouse,ZRPU82791924,757468
ca982581-7bcc-4c1c-b9cd-f050d631b828,f5ad174f-b5de-4052-9ceb-9e2aa44dd781,Richard Turner,1957-11-05,635055126,self,AGBV57560452,238921
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,1df02d76-031f-4cba-8648-8f8b44237290,Melanie Kaiser,1934-02-25,367623559,parent,AGMN21673403,510221
0605e25f-6487-4bae-a837-f29a3a085137,fa245d74-ead9-4cf2-815d-571b2ebad172,Misty Mendoza,2000-08-21,453841976,guardian,EMUC63751367,171294
52ba883d-e52a-4653-96d2-3836efa86d81,c30f8455-debb-400c-93e2-d2a4667e6a0c,Kyle Glass,1968-08-26,928203840,self,WVZZ8102039,25944
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,1f44912e-60c0-452d-be0b-507498ae841b,Sarah Aguilar,1937-08-12,529057616,spouse,ZYQK4090246,261637
52ba883d-e52a-4653-96d2-3836efa86d81,ec1bff46-0668-418f-a298-ab5bce5036b9,Ryan Bishop,2014-01-22,171324271,guardian,CSRJ45698277,401662
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,31bf7c53-b2cb-4640-adbe-ec2bd02b9d62,Daniel Williams,2020-05-13,186668326,spouse,DKJY98918668,564079
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,1538f2a7-b55c-4bc0-b71b-8aa647a0a082,Tiffany Blankenship,1918-12-26,200606266,spouse,HGFN63319034,90949
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,43a48c3d-eed6-49e9-b698-b68d3aaff0ec,Thomas Glenn,2001-04-15,106546067,spouse,UVOF53719468,846214
586c81e7-58f4-4ae6-adf0-6805c9565d1f,a6822df2-ab80-44e3-91d2-f88e3167181c,Mariah Cameron,1967-08-05,142520509,self,MQAF88065626,428032
0605e25f-6487-4bae-a837-f29a3a085137,3344aa3a-ea69-4c39-bc16-8a71686633b2,James Walker,2000-08-24,839521500,self,LRHV54086986,256700
60446808-1305-419c-a9e9-5d25d324967c,88f9884e-4c30-4725-a4f6-054f232d383c,Johnny Ramirez,1955-11-11,423521411,guardian,RNET54550474,543132
0605e25f-6487-4bae-a837-f29a3a085137,10141010-cec7-47ea-9137-0646ff6f5059,Tabitha Morris,1912-04-04,490140465,parent,SESO1569167,217746
60446808-1305-419c-a9e9-5d25d324967c,97250079-3a38-4e73-a221-47184390521c,Mary King,1947-02-20,999148391,self,BZMI58330526,549973
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,fde3def1-faca-4431-b0bf-1f6a6b8ab220,Katherine Beck,1983-02-03,136685335,self,IXVC19982827,540172
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,6f0900d3-e608-4f04-945b-77593975f595,Richard Walker,1981-02-09,294544528,self,TWZI20186289,310928
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,95cb77bf-b16c-4803-8d44-9a6209644615,Gabriel Adams,1922-12-25,911182344,spouse,RNYP81901146,27296
52ba883d-e52a-4653-96d2-3836efa86d81,f18ef2d0-6390-491d-8b2d-5cd88a0cb469,Wendy Jones,2001-08-22,776347396,self,GFVD83823998,650618
586c81e7-58f4-4ae6-adf0-6805c9565d1f,c73c0d07-2d15-4cb3-9637-007f86dc08cd,Kenneth Crawford,1941-02-26,281199912,guardian,VBNP86374577,120253
586c81e7-58f4-4ae6-adf0-6805c9565d1f,c5656eed-86de-4e50-8d3e-0c7992f853fd,David Sharp,1938-05-16,931260431,spouse,FMBI53447931,238566
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,96af16ba-dce3-4edd-87c9-a9b1dd4b8133,Rebecca Fisher,1977-10-22,128637342,self,VGJE47491813,204323
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,95e9e805-fdc4-4b0b-93e4-78d50125960b,Virginia Johnson,1936-09-20,383457828,self,MCDF2394212,511221
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,7376f2a2-176c-4d4f-a171-9bb1e2a713b1,Anna Ayers,1924-08-09,907443094,spouse,MHMX93787459,314827
60446808-1305-419c-a9e9-5d25d324967c,f35e9eaa-cbe8-4877-8f13-3ce36e2d0826,Lee Johnson,1935-06-18,796340057,guardian,JXIA51245951,912219
0605e25f-6487-4bae-a837-f29a3a085137,7b260848-dd3e-4aa7-8e36-1509f7926b80,Michael Higgins,1985-01-21,636804726,guardian,MEWO84647079,48166
52ba883d-e52a-4653-96d2-3836efa86d81,10b53ccb-b10c-4359-b1f5-b722e455f0b3,Jason Robertson,2011-05-23,224434472,spouse,ESGZ20786056,145952
60446808-1305-419c-a9e9-5d25d324967c,da6277c7-b6d3-40cb-99c0-3282c62369e3,Kenneth Reyes,1960-01-22,204137653,self,FHTH61569111,803943
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,26ab51c6-f2d2-4d3b-bb5f-bcb03dd536d3,Justin Medina,1963-05-30,349535519,self,IHRW35855051,902656
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,08f6eff9-d4b6-4e38-90ea-d30dbb6d0e4c,Brian Watson,1960-12-19,693490243,self,HKFW67353436,676632
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f297cc75-3012-49be-8231-075e522a5606,Charles Wood,1940-09-25,964616802,guardian,SPAE70349583,492669
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,84fa78a6-5de3-49ae-a1da-529d3da31e13,Wendy Thompson,1958-03-30,968556133,self,BHMB57826906,792100
0605e25f-6487-4bae-a837-f29a3a085137,de18909d-5c4c-4ec4-ab77-791e4fced5de,Kristen Harris,1973-06-06,310133626,self,ADRA79337259,130293
0605e25f-6487-4bae-a837-f29a3a085137,9abd0604-0a9b-41ab-b582-0846b681207e,Lori Garcia,1955-12-15,781901234,self,OVJC695886,746022
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,e4f0706d-70ed-4a96-a72c-0a4da8625457,Tara Owens,2000-12-16,285301067,self,AJGA86149643,379818
586c81e7-58f4-4ae6-adf0-6805c9565d1f,3fd3fd59-de4c-4c16-8315-9d945b3039b3,Steven Gillespie,1917-01-16,741642747,guardian,DGFR96323449,879914
ca982581-7bcc-4c1c-b9cd-f050d631b828,6bbf6758-178a-40c8-b4f0-be987bd3d217,Kenneth Rose,1962-02-07,196372295,self,BVKK2664542,351077
0605e25f-6487-4bae-a837-f29a3a085137,9a6392f5-34fd-40cf-891a-ca9ce2242102,Kelly Craig,1915-06-01,222800927,parent,INHY18434890,494528
52ba883d-e52a-4653-96d2-3836efa86d81,c4ff97f0-cae3-4635-a843-2f9117f3781b,Nancy Bowman,2013-02-12,771738371,parent,QODL56558029,348970
52ba883d-e52a-4653-96d2-3836efa86d81,fc06a857-7dc5-4953-aa12-63ea7e387639,David Gardner,1977-09-25,701005636,self,TPOA64153514,196549
52ba883d-e52a-4653-96d2-3836efa86d81,db2bdebf-5664-4602-947c-11c0d503f011,Travis Reyes,1933-08-26,508103286,parent,CVOK8678607,383647
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,d2254faa-296d-4453-aead-85ee6956625a,Kathryn Smith,1976-06-30,909986361,self,OFVR7009346,713106
60446808-1305-419c-a9e9-5d25d324967c,5a6d423d-dbca-48e5-92cd-15a6ad938d68,Michelle Blevins,1971-04-28,592063495,self,CVAB42626321,856760
586c81e7-58f4-4ae6-adf0-6805c9565d1f,bea07c99-3130-4b07-b31e-071f2efa27d7,Loretta Snyder,1952-02-01,642580719,guardian,RWDR15329248,665689
586c81e7-58f4-4ae6-adf0-6805c9565d1f,ab481dae-fb12-480c-bde1-feea5f1f704c,James Arellano,1957-03-27,424262526,guardian,AMWE34115000,453663
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,f3c788f1-d895-415f-a0fb-ec2243d7f993,Keith King,1972-01-29,968617252,self,MTSN70180611,248063
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,d2a1f236-2dc0-47ce-ad51-5341a4c209f7,Kevin Garcia,2005-12-26,727966135,self,PUIN87302152,742278
60446808-1305-419c-a9e9-5d25d324967c,36e8c128-fe2a-48b3-9ceb-ea13ba1ab4cd,Andrew Walker,1959-02-16,735704775,self,QDIT47935068,525207
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,7f8f82a2-8c4d-406b-bfc5-799b78499eb9,Tina Soto,1981-10-16,824877404,self,XBNN51025866,258296
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,29d7ec2f-e893-4452-97b5-5ff5ce6379eb,Jennifer Vance,1964-01-29,386547224,self,ZSTH25391710,299600
52ba883d-e52a-4653-96d2-3836efa86d81,2f2a19cd-c39b-4f2b-a216-4d4108fe0944,Paul Vasquez,1991-09-11,671643947,self,UAMM53039422,429803
ca982581-7bcc-4c1c-b9cd-f050d631b828,a683a13c-2c82-4181-ab5f-897ded8211e3,Christian Ferrell,1950-07-17,594572708,self,XHIY95093629,551122
ca982581-7bcc-4c1c-b9cd-f050d631b828,326fab27-a246-44ba-8a7f-f2e4097eccc8,Matthew Goodwin,1954-02-15,747326352,spouse,DMKZ92175078,688915
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,8e861cb9-fc9f-434b-8599-dfe418c6e467,John Lawrence,1970-06-29,657987493,guardian,STJT97187157,423172
0605e25f-6487-4bae-a837-f29a3a085137,77ef0c8f-8ad5-4e2e-b5bb-29a5a1919ad9,Anthony Vasquez,1948-09-28,159635365,guardian,CPBI74021421,130755
52ba883d-e52a-4653-96d2-3836efa86d81,2d776b58-f702-4b44-9c06-a92c78214280,Melissa Parsons,1965-09-01,146188275,guardian,SQCJ96553649,928403
60446808-1305-419c-a9e9-5d25d324967c,8f50365b-95ac-4c9f-848a-4f311822c96a,Mikayla Ray,1945-04-05,128653739,self,EELT1826107,70251
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,892359b2-17d9-44a3-a5cc-d1a7f2da1e9d,Pamela Brown,1964-12-24,525443804,guardian,VACI20083743,411784
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,2397d0ae-a9ef-4b13-9b64-f0476d53c43a,Julie Hall,1943-01-09,520812857,parent,KTGS9648863,729576
52ba883d-e52a-4653-96d2-3836efa86d81,5f18bd95-00b9-4e42-9ad1-0e5ca49da800,Kevin Barry,2002-04-16,261706957,self,SQKR76436522,428423
586c81e7-58f4-4ae6-adf0-6805c9565d1f,a4ff86af-3134-4804-be8a-d4b198d9ae34,Louis Bailey,1943-03-19,566605512,self,LQMC5446035,103090
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,ccbe6c92-9f4d-4572-9f6f-3b9224004c04,Kevin Ruiz,1962-07-15,159581759,guardian,CIGI42610709,663193
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,7996c908-9f2e-4440-befb-258c0cf8375f,Katelyn Murphy,1971-04-25,663293807,guardian,OXCU36555456,186575
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,8c3a972a-de9a-4774-b021-0788031ef9a0,Angela Anderson,1997-05-12,281139985,self,QKLQ32965976,189524
ca982581-7bcc-4c1c-b9cd-f050d631b828,ef033089-9f8f-410c-a95c-3700353d9494,Alicia Hamilton,1973-01-22,904633336,guardian,OSGY16074307,313982
ca982581-7bcc-4c1c-b9cd-f050d631b828,2cff7552-d99c-459c-bac2-bc840882e578,Lisa Shelton,1969-05-07,891800371,self,QBFR10610937,429841
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,28485f6a-9e65-49e3-b098-99656cd09552,Dawn Robertson,1935-01-09,875008624,self,FGJN55632626,375735
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,1428717d-f99a-4fc2-ac03-3e0322c99ed3,Jose Ferguson,2012-05-12,743353442,parent,IQMT98739204,75575
586c81e7-58f4-4ae6-adf0-6805c9565d1f,e4b85837-585a-4916-8dce-8408fc6e2833,Laura Pierce,1953-04-07,372958922,self,RLPK89141702,673
ca982581-7bcc-4c1c-b9cd-f050d631b828,ad91e5b3-00a6-4751-a269-36593b74b361,Danielle Osborn,1923-10-21,575931887,parent,SYGH57182782,591391
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,d5f52636-2eaf-477d-af4b-94804cea4221,Calvin Martin,2002-03-24,470000090,self,RXRE52433243,191019
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,167dcc76-0405-48df-8c21-6aaccc447fc7,Gwendolyn Francis,1968-05-12,175273925,self,FCMU26742117,894970
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,f3bc420a-8ff5-4a41-8a11-ce8f98c0ea77,Albert Stein,1986-07-17,498473643,self,GVSE2736502,537855
ca982581-7bcc-4c1c-b9cd-f050d631b828,7a48ac0e-b2ed-487d-a0ff-8b457938dd48,Lauren Valencia,1939-10-29,642525148,guardian,KXZU18298912,337558
586c81e7-58f4-4ae6-adf0-6805c9565d1f,e224144b-5d62-4f2f-a059-3709583d57d4,Andrew Harper,1948-04-02,221220586,self,RYAF6413533,21067
ca982581-7bcc-4c1c-b9cd-f050d631b828,45751eb1-671b-49c5-9c24-3bd14a2e76c4,Patrick Khan,1951-06-19,453767357,self,ZHZR54932473,615867
52ba883d-e52a-4653-96d2-3836efa86d81,c8fac12a-b5bf-473c-8f48-06d237af46f7,Hector Gonzalez,2016-02-12,454113873,spouse,YGNK43777539,97204
60446808-1305-419c-a9e9-5d25d324967c,9a31b1d4-b8aa-4959-a234-adcb1497e446,Brooke Merritt,2002-07-27,322070932,self,NROO175602,362338
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4e11de7f-e28c-4293-9af9-0f9b4170de38,Amber Middleton,1939-10-21,974083809,self,LMFD21413012,593068
60446808-1305-419c-a9e9-5d25d324967c,68da2c05-6552-4a50-807a-630675758dd6,Peter Smith,1913-06-11,878356467,parent,NKPH34270239,466956
0605e25f-6487-4bae-a837-f29a3a085137,69b38ea0-b0d3-459d-9cd4-d76d723cdec4,Christine Thomas,1962-12-03,360229164,guardian,KJJS44260502,780715
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,8f75fcfe-347b-454e-b701-25611a48b267,Brent Ramirez,1934-12-22,389100989,self,STOA37205117,965037
52ba883d-e52a-4653-96d2-3836efa86d81,9bc7b0d5-fe01-44ab-9ce9-7dff4d427f18,Raymond Pacheco,1946-08-25,468412059,parent,OTPY38342103,894043
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,f7e2d0aa-ed34-410b-a43d-028f804cf583,Jessica Brown,1963-05-12,928107101,self,EKCG57553071,354055
60446808-1305-419c-a9e9-5d25d324967c,7a097a8a-75c6-48e1-8062-27b02a9a6f1c,Matthew Martin,1928-09-06,520965362,guardian,RSVB98981150,347479
52ba883d-e52a-4653-96d2-3836efa86d81,eb4cd6ae-6c91-49b4-a8e5-1caacdd8f592,Zachary Porter,1955-01-08,198008444,spouse,DDKS2364813,299917
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f967f977-f879-40e6-aeb9-880e1279906d,Robert Chan,1937-05-27,636046642,self,WNHW7737340,19457
0605e25f-6487-4bae-a837-f29a3a085137,0c035fd0-230c-497a-ac8a-9e1786005761,Janice Moore,1963-09-25,131886134,self,HGVQ40307608,416456
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,17d194ff-2928-4cfb-bd09-31a8b36f738f,Jonathan Allen,1961-02-13,214860357,spouse,ADMH45907338,360980
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,71e9b0dd-8892-4c21-858c-1893637d0c3c,Brenda Miller,2003-08-23,875716381,spouse,CXEF45003257,12104
586c81e7-58f4-4ae6-adf0-6805c9565d1f,d34a7e55-3ee4-4f19-8774-1f165537ca36,Pamela Potts,1964-07-11,610908313,self,IBSI72232,758040
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,5d505b89-b8cf-433c-8ff3-0b9b664e9db4,David Ruiz,2019-07-29,568759733,spouse,LAZH11941697,223776
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,a6e46325-03ca-4508-adac-d21616ed846e,Kevin Ward,1974-12-18,986961830,self,AMTP50568516,651095
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,e6005a8d-8ff7-4f0c-a22e-c7e628dd6186,Paul Phillips,1974-01-12,998383184,parent,MPLI84104739,613616
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,8eb58136-1866-4bca-bf06-9f9f82756550,Patricia Allen,1956-07-30,907547912,self,WBSZ75583579,761391
ca982581-7bcc-4c1c-b9cd-f050d631b828,a308e39e-7776-44cf-ae5b-2538dda40916,Jennifer Serrano,1981-02-15,767570995,self,TBCC73112773,418999
0605e25f-6487-4bae-a837-f29a3a085137,6ac68de7-4b56-42ac-b532-1b717d235645,Trevor Wallace,2018-05-08,865100444,spouse,UYAH67578165,537801
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,286e90fe-f6b8-46c9-b77d-8a05206798f7,Sydney Garrett,2000-12-20,867713372,self,AMNI2592040,281166
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,244a4144-0036-4c17-b4a4-7dfb2f2047c0,Lauren Wright,1998-05-22,526192189,spouse,NEJC39822573,499310
ca982581-7bcc-4c1c-b9cd-f050d631b828,05c54a3f-0fc6-464b-b463-7f9d74e877ba,Craig Davis,1987-03-06,335749776,spouse,MCLS71414979,847096
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,4a661351-f517-47f9-a4f3-03b481797499,Kathleen Davies,1947-09-01,752993382,self,VUSS10288167,460953
52ba883d-e52a-4653-96d2-3836efa86d81,a21f44bf-1973-442f-9aa5-1600a2742ed8,Nicholas Sampson,1974-01-01,428525693,self,EMRT92864000,246308
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,6578d2fd-2540-463b-84ac-86073042836f,John Robinson,1954-11-30,814586029,self,ZWRN87089057,703450
ca982581-7bcc-4c1c-b9cd-f050d631b828,52abde69-3c05-42f3-b9b9-ff104d62b0b8,Donald Spencer,1981-08-01,795337102,self,TXLR21529789,105015
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,8e7f1c5d-8dcc-4f4e-8d74-380eb7f62072,Brian Lee,1957-09-11,107084138,self,GESF84648741,123942
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,68f6192d-196b-4eaf-b856-1333c9e7f004,Juan Shaw,1937-02-11,724863099,parent,HHFP94009617,418495
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,cc954cb0-7b81-4433-a2fd-8111d1950616,Gina Miller,1945-05-08,866880900,self,UJUY15509843,984730
0605e25f-6487-4bae-a837-f29a3a085137,a34e450f-df3d-4cc8-8f39-49a8fa270398,Jessica White,1940-03-19,644314022,self,GSBW68508838,845464
52ba883d-e52a-4653-96d2-3836efa86d81,a87db987-b824-41b3-8195-e283bac05d5f,Jason Vasquez,1955-01-23,923829378,spouse,YASC61610757,924552
52ba883d-e52a-4653-96d2-3836efa86d81,a622afd5-deb4-4fc7-941c-f92fb21a694d,Lauren Ryan,2017-04-09,942534791,spouse,JFRW96245797,411425
52ba883d-e52a-4653-96d2-3836efa86d81,d96faa10-bf37-4ae5-acf8-d53923592996,Jocelyn Jones,1959-11-21,411415075,self,KHCY67842372,36326
0605e25f-6487-4bae-a837-f29a3a085137,bec8efba-57d6-440e-aa52-8a79ad51136e,Todd Baldwin,1916-05-17,939462307,parent,HRWJ38094235,500390
52ba883d-e52a-4653-96d2-3836efa86d81,4a910daf-3877-4ce1-a9ad-80926a7aa05c,Dr. Julia Frazier,2001-10-10,445343133,parent,GMHK52964961,647433
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4268fa14-82e5-4b20-820f-bf1d59e5737d,Lauren Phillips,1963-06-30,451696592,guardian,UIPM96371742,434651
60446808-1305-419c-a9e9-5d25d324967c,9a091ce1-578f-4fe1-9588-a03bd4c52790,Douglas Mosley,1951-01-25,139809199,self,LBOV65513642,570479
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,a9002dab-7aec-4c05-a6b6-5b88f8ee09a3,Lisa Bowman,1934-10-27,213094738,self,JSYU10779084,268920
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f7f961d1-77a6-4fdd-bd77-9abf46ab2480,Tammy Brown,1944-04-14,925690137,guardian,FCFH14799685,835058
60446808-1305-419c-a9e9-5d25d324967c,44a0f703-ad3a-4bfd-87a7-cfa41fd5951e,Lisa Stevens,1930-01-21,981776011,parent,NNCS1018483,450197
ca982581-7bcc-4c1c-b9cd-f050d631b828,b7d3c0aa-3a08-4e9d-b1ad-f6fe2d8d2298,William Lawson,1969-09-22,487931405,spouse,NLTW42648128,145934
60446808-1305-419c-a9e9-5d25d324967c,25a94359-29d1-416b-b1da-fd1632f0705d,Chad Baker,1978-05-02,649443893,self,FVFQ77967423,831842
52ba883d-e52a-4653-96d2-3836efa86d81,b738433a-c480-4f4f-9394-adb5644054a2,Crystal Chambers,1933-02-20,485243910,spouse,KLQG55054367,655478
60446808-1305-419c-a9e9-5d25d324967c,6d289574-52f3-4889-9c57-2786cc92f159,James Harrington,1925-11-08,256581604,guardian,WSYM5872991,583351
60446808-1305-419c-a9e9-5d25d324967c,39cf6be3-6700-49fd-b779-11360733e4f3,Mark Thomas,1948-04-06,111738560,self,CEXR9904448,723462
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,67a3566c-692d-4619-b623-585393a4f7fb,Jenna Rodriguez,1981-05-21,320740470,guardian,JYLC15331247,742460
ca982581-7bcc-4c1c-b9cd-f050d631b828,6bea4058-58d3-4ce0-a686-6ac6a7342973,Joshua Ferrell,1943-06-05,569278273,self,LYFP28607507,472366
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,3ddaea3e-3eaa-4b92-a90b-84d06616560f,Caleb Davila,2015-11-01,122904411,parent,UFRW84258473,478812
60446808-1305-419c-a9e9-5d25d324967c,c47ba355-ebea-4281-a1b5-f4a7853d8221,Frank Martinez,1964-07-07,911841778,self,LNFO57361619,146617
586c81e7-58f4-4ae6-adf0-6805c9565d1f,414f943e-bbf6-4ad9-ab1a-565c9c3ade4a,Aimee Banks,1951-08-01,474331498,self,FGCY3748216,835219
60446808-1305-419c-a9e9-5d25d324967c,ea988b38-1217-4fd4-b49b-d82bd07e638a,Michael Smith,1968-11-09,810561433,spouse,NXAS52116863,189195
ca982581-7bcc-4c1c-b9cd-f050d631b828,c6061e23-79d0-4934-8385-ff0af080b451,Jamie Hughes,1956-09-19,905170362,self,PUGF86316892,634423
ca982581-7bcc-4c1c-b9cd-f050d631b828,e302e294-92dd-4f52-8c8a-9cb778ca1994,Thomas Rodriguez,1990-06-26,215674074,self,ZMEU45184020,270575
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,ec03c55a-1579-49d3-a7ec-801706f136e9,Philip Clark,1977-12-29,144332727,spouse,XEEB24934506,927858
0605e25f-6487-4bae-a837-f29a3a085137,11df2aa2-5272-402f-af5f-01580ecd6514,Jamie Patton,1975-12-25,970607750,self,GTQJ51141587,211081
60446808-1305-419c-a9e9-5d25d324967c,aaccc8f6-4f33-47e5-a791-b1b0ae1b72b6,Gary Mullins,2003-07-15,881560955,self,IUVU66866192,260638
586c81e7-58f4-4ae6-adf0-6805c9565d1f,4ff8a9f2-8805-4b73-a06d-46c9f9fd6d7b,Rebecca Casey,1956-08-07,787422126,guardian,QCGK89811950,553163
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,bd8f8af4-7e02-4862-8a89-bb792ee20fe4,Julia Scott,1921-10-27,161825883,spouse,FZNP71885066,644164
52ba883d-e52a-4653-96d2-3836efa86d81,3cf38585-a15d-4f97-a904-74f5a69f0a44,Ashlee Frank,1960-10-25,640354201,guardian,UUIL31558652,832044
52ba883d-e52a-4653-96d2-3836efa86d81,cd11f5df-ca25-4f74-b469-0f2a5aae55c6,Amy Davis,1967-02-08,139336179,self,CQLR65656627,617153
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,71c87304-3229-40e1-9ded-8f36bbf5fb16,Joshua Porter,1913-02-12,814066619,spouse,ALAY55469786,586560
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,b31380ba-5dda-4caa-8176-b3380bd46362,Debra Terry,1924-11-03,974060731,parent,MZKV40698462,814732
586c81e7-58f4-4ae6-adf0-6805c9565d1f,9c7be07d-7b47-4f44-b6fa-defb9c916d1d,Michael Thomas,1943-10-07,677243140,spouse,IXFD34402812,132185
0605e25f-6487-4bae-a837-f29a3a085137,9d9d7264-4f2c-4662-8095-f5143d71413c,Marissa Rodriguez,1962-01-19,956532184,self,CTQO36975057,731000
